urlsave,probcharg,kilowatt,connector,usernames,usercars,dates,comments,X,name,url_location
https://www.plugshare.com/location/8981,"",6 Kilowatts,J-1772,callhd,Toyota Prius Prime,"May 12, 2021","May 12, 2021check_circlecancelaccess_timeinfocallhd solarpowerToyota Prius Prime J-1772  Volts  Amps 6 Kilowatts Free I could only get the right side Juice box to work by it worked fine(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,bmcdon02,Tesla Model X,"Apr 27, 2021","Apr 27, 2021check_circlecancelaccess_timeinfobmcdon02 solarpowerTesla Model X J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"",40 Kilowatts,J-1772,callhd,Toyota Prius Prime,"Mar 24, 2021","Mar 24, 2021check_circlecancelaccess_timeinfocallhd solarpowerToyota Prius Prime J-1772  Volts  Amps 40 Kilowatts I was told to use the JuiceBox connections.  You have to sign up for the app but free is free.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,Travis Carey,Chevrolet Volt Gen2,"Nov 1, 2020","Nov 1, 2020check_circlecancelaccess_timeinfoTravis Carey solarpowerChevrolet Volt Gen2 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"",0 Kilowatts,J-1772,apollorocket92,Chevrolet Spark EV,"Sep 25, 2020","Sep 25, 2020check_circlecancelaccess_timeinfoapollorocket92 solarpowerChevrolet Spark EV J-1772  Volts  Amps 0 Kilowatts Stations fixed!(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,Johns ,Chevrolet Volt Plug-In Hybrid 2019,"Jan 26, 2020","Jan 26, 2020check_circlecancelaccess_timeinfoJohns  solarpowerChevrolet Volt Plug-In Hybrid 2019 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,Broken Hardware,0 Kilowatts,J-1772,apollorocket92,Chevrolet Spark EV,"Dec 22, 2019","Dec 22, 2019check_circlecancelaccess_timeinfoapollorocket92 solarpowerChevrolet Spark EVBroken Hardware J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"",0 Kilowatts,J-1772,apollorocket92,Chevrolet Spark EV,"Dec 12, 2019","Dec 12, 2019check_circlecancelaccess_timeinfoapollorocket92 solarpowerChevrolet Spark EV J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,Broken Hardware, Kilowatts,J-1772,Angel,Nissan LEAF 2010,"Sep 17, 2019","Sep 17, 2019check_circlecancelaccess_timeinfoAngel solarpowerNissan LEAF 2010Broken Hardware J-1772  Volts  Amps  Kilowatts All chargers are broken please be careful feed the cord back in(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"",4 Kilowatts,J-1772,ctcsadmin,Chevrolet Volt Gen2,"Sep 10, 2019","Sep 10, 2019check_circlecancelaccess_timeinfoctcsadmin solarpowerChevrolet Volt Gen2 J-1772  Volts  Amps 4 Kilowatts 3 stations not working. Station to the far right next to fence is the only station working. When done gently feed the cord back into its holder. Charge rate was 4kw. Topped off charge.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,ctcsadmin,Chevrolet Volt Gen2,"Aug 29, 2019","Aug 29, 2019check_circlecancelaccess_timeinfoctcsadmin solarpowerChevrolet Volt Gen2 J-1772  Volts  Amps  Kilowatts Two stations in the middle are not working, no power light. One of them has charging cable extended and power light off the other just power light off. The two on the outside work fine charged for two hours.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,Larry,Tesla Model 3,"Aug 23, 2019","Aug 23, 2019check_circlecancelaccess_timeinfoLarry solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts Far left plug working. 30 amps 240 volts.  Far right also works. Middle two no power.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"",0 Kilowatts,J-1772,TreeHuggin,Nissan LEAF 2016,"Jun 27, 2019","Jun 27, 2019check_circlecancelaccess_timeinfoTreeHuggin solarpowerNissan LEAF 2016 J-1772  Volts  Amps 0 Kilowatts The charger on the very right worked. I did not try the other 3, maybe those were broken.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,Doug,Kia Soul EV 2016,"Jun 14, 2019","Jun 14, 2019check_circlecancelaccess_timeinfoDoug solarpowerKia Soul EV 2016 J-1772  Volts  Amps  Kilowatts I wanted to see what worked here and what didn't. I had to play with the left (there are four in a row) to finally get it to work.  It took four times before it worked. I think there might be a broken or loose control wire. Try Straightening the cable first before inserting if this is the only available charger. The charger furthest on the right worked the first time. The two in the middle have no power and are dead.  I only charged on each one for 3 minutes and added 2 miles of charge. To use turn the power on and wait. The machine makes noise for 30 seconds and nothing seems to happen (both did this) then it drops the j1772 about 5 feet then stops. You need to manually pull it out the rest of the way and insert into your car. Turn power off to stop charging then remove j1772 and it starts retracting.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,Broken Hardware, Kilowatts,J-1772,apollorocket92,Chevrolet Spark EV,"May 8, 2019","May 8, 2019check_circlecancelaccess_timeinfoapollorocket92 solarpowerChevrolet Spark EVBroken Hardware J-1772 0 Volts 0 Amps  Kilowatts Now none of the stations work.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,apollorocket92,Chevrolet Spark EV,"Mar 5, 2019","Mar 5, 2019check_circlecancelaccess_timeinfoapollorocket92 solarpowerChevrolet Spark EV J-1772 0 Volts 0 Amps  Kilowatts Only one station works and it's very slow. Took longer than 110 plug(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,pbot,Hyundai Ioniq Electric,"Jan 29, 2019","Jan 29, 2019check_circlecancelaccess_timeinfopbot solarpowerHyundai Ioniq Electric J-1772  Volts  Amps  Kilowatts Three of the four stations have no power going to them. The fourth has a power light, but would not start charging. Pretty amazing for the electric company not to have working chargers(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,TreeHuggin,Nissan LEAF 2016,"Jan 18, 2019","Jan 18, 2019check_circlecancelaccess_timeinfoTreeHuggin solarpowerNissan LEAF 2016 J-1772 0 Volts 0 Amps  Kilowatts Only the very left one works. All other ones seem to be out of order, no blue light illuminated.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,Josh,Chevrolet Bolt EV 2017,"Jan 4, 2019","Jan 4, 2019check_circlecancelaccess_timeinfoJosh solarpowerChevrolet Bolt EV 2017 J-1772  Volts  Amps  Kilowatts Number 1 working, number 4 cut out after 60 miles of charge. 2 and 3 are dead. Look for blue light, press “on” and wait for cable to descend.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,TreeHuggin,Nissan LEAF 2016,"Dec 29, 2018","Dec 29, 2018check_circlecancelaccess_timeinfoTreeHuggin solarpowerNissan LEAF 2016 J-1772 0 Volts 0 Amps  Kilowatts Works! At least 3 out of the 4 chargers work (2nd from the left seemed powered down, no blue LED illuminated). Press ""on"" button first, to let cable come down out of box.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,Could Not Activate, Kilowatts,J-1772,Mark,Tesla Model 3,"Dec 27, 2018","Dec 27, 2018check_circlecancelaccess_timeinfoMark solarpowerTesla Model 3Could Not Activate J-1772  Volts  Amps  Kilowatts Connected would not charge(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/8981,"", Kilowatts,J-1772,TreeHuggin,Nissan LEAF 2016,"Dec 15, 2018","Dec 15, 2018check_circlecancelaccess_timeinfoTreeHuggin solarpowerNissan LEAF 2016 J-1772 0 Volts 0 Amps  Kilowatts Charger on the very right is working. It looks like the other 3 chargers are currently not working. Unfortunately it seems like it is this type of charger with the self-retracting cable that is prone to fail often.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",333808,"Norwich Public Utilities | Norwich, CT | EV Station",https://www.plugshare.com/location/8981
https://www.plugshare.com/location/9136,"",6 Kilowatts,J-1772,Ivy144,Mini Cooper SE 2023,"Apr 20, 2025","Apr 20, 2025check_circlecancelaccess_timeinfoIvy144 solarpowerMini Cooper SE 2023 J-1772  Volts  Amps 6 Kilowatts Need app from Loop, who have a presence in this part of Connecticut.  Also be aware you need to scan the very small QR codes on the serial number plate....or select or type the serial number.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate, Kilowatts,J-1772,Amy Todd,Volkswagen ID.4 2023,"Nov 27, 2024","Nov 27, 2024check_circlecancelaccess_timeinfoAmy Todd solarpowerVolkswagen ID.4 2023Could Not Activate J-1772  Volts  Amps  Kilowatts Couldn’t get credit card reader to register on left plug(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",7 Kilowatts,J-1772,Ivy144,Mini Cooper SE 2023,"Sep 8, 2024","Sep 8, 2024check_circlecancelaccess_timeinfoIvy144 solarpowerMini Cooper SE 2023 J-1772  Volts  Amps 7 Kilowatts Good charge to Full.   Only issues is the cords were twisted and kinked, like some wired office phones back in the day.   I untwisted (just like back in the day)(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,Erin Billings,Nissan LEAF 2016,"Mar 25, 2024","Mar 25, 2024check_circlecancelaccess_timeinfoErin Billings solarpowerNissan LEAF 2016 J-1772  Volts  Amps 0 Kilowatts App doesn't find any chargers(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Kurt Berna,Chevrolet Bolt EV 2017,"Feb 10, 2024","Feb 10, 2024check_circlecancelaccess_timeinfoKurt Berna solarpowerChevrolet Bolt EV 2017 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,Ivy144,Mini Cooper SE 2023,"Dec 26, 2023","Dec 26, 2023check_circlecancelaccess_timeinfoIvy144 solarpowerMini Cooper SE 2023 J-1772  Volts  Amps 0 Kilowatts Right charger(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Broken Hardware, Kilowatts,J-1772,CringeDepartmentOfficial,Kia Sportage,"Oct 14, 2023","Oct 14, 2023check_circlecancelaccess_timeinfoCringeDepartmentOfficial solarpowerKia SportageBroken Hardware J-1772  Volts  Amps  Kilowatts Only the east charging cord works. West one is broken. Other car was already plugged in, noticed it was not free.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,Erin Billings,Nissan LEAF 2016,"Aug 16, 2023","Aug 16, 2023check_circlecancelaccess_timeinfoErin Billings solarpowerNissan LEAF 2016 J-1772  Volts  Amps 0 Kilowatts $0.45 per kilowatt, requires app with lengthy setup. Left charger offline, right charger works.

Loop EV charging app.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate, Kilowatts,J-1772,Rick Seip,Chrysler Pacifica Hybrid 2020,"Aug 3, 2023","Aug 3, 2023check_circlecancelaccess_timeinfoRick Seip solarpowerChrysler Pacifica Hybrid 2020Could Not Activate J-1772  Volts  Amps  Kilowatts Charge station malfunctioning(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate, Kilowatts,J-1772,Joule per second,Rivian R1T 2022,"Jun 16, 2023","Jun 16, 2023check_circlecancelaccess_timeinfoJoule per second solarpowerRivian R1T 2022Could Not Activate J-1772  Volts  Amps  Kilowatts Lights not on, no instructions. Not willing to fight app if it’s unlikely to work.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate, Kilowatts,J-1772,Pepperdust ,Chevrolet Volt Gen2,"Jun 15, 2023","Jun 15, 2023check_circlecancelaccess_timeinfoPepperdust  solarpowerChevrolet Volt Gen2Could Not Activate J-1772  Volts  Amps  Kilowatts Downloaded loop app, put $10 in account and then selected proper charger only to be told it was offline.

Librarian said to talk with someone at town hall but I didn’t have time.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate,0 Kilowatts,J-1772,billyb3,Volkswagen ID.4,"Jun 10, 2023","Jun 10, 2023check_circlecancelaccess_timeinfobillyb3 solarpowerVolkswagen ID.4Could Not Activate J-1772  Volts  Amps 0 Kilowatts There are two Loop chargers here. You have to download the Loop app, they show available, but the chargers are offline and cannot be activated.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,"",David W,Toyota Prius Prime 2021,"Jan 4, 2023","Jan 4, 2023check_circlecancelaccess_timeinfoDavid W solarpowerToyota Prius Prime 2021   Volts  Amps 0 Kilowatts I see there is a new Loop charger installed that may charge a fee.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,pbot,Hyundai Ioniq Electric,"Oct 28, 2022","Oct 28, 2022check_circlecancelaccess_timeinfopbot solarpowerHyundai Ioniq Electric J-1772  Volts  Amps  Kilowatts Station is missing.  Out for repair?????(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,David W,Toyota Prius Prime 2021,"Aug 24, 2022","Aug 24, 2022check_circlecancelaccess_timeinfoDavid W solarpowerToyota Prius Prime 2021 J-1772  Volts  Amps 0 Kilowatts Out of order sign is posted(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Newman,Toyota RAV4 Prime 2021,"Apr 23, 2022","Apr 23, 2022check_circlecancelaccess_timeinfoNewman solarpowerToyota RAV4 Prime 2021 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Broken Hardware, Kilowatts,J-1772,EVFreak,Tesla Model 3,"Apr 19, 2022","Apr 19, 2022check_circlecancelaccess_timeinfoEVFreak solarpowerTesla Model 3Broken Hardware J-1772  Volts  Amps  Kilowatts There’s only one charger and lots of EVs in the area and the one charger doesn’t work(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,Rene L,Chevrolet Bolt EV 2017,"Jan 17, 2022","Jan 17, 2022check_circlecancelaccess_timeinfoRene L solarpowerChevrolet Bolt EV 2017 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Ted,Volkswagen ID.4,"Dec 24, 2021","Dec 24, 2021check_circlecancelaccess_timeinfoTed solarpowerVolkswagen ID.4 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,Ampieltd,"","Dec 9, 2021","Dec 9, 2021check_circlecancelaccess_timeinfoAmpieltd solarpower J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Ted,Volkswagen ID.4,"Sep 18, 2021","Sep 18, 2021check_circlecancelaccess_timeinfoTed solarpowerVolkswagen ID.4 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,kreugene,"","Sep 17, 2021","Sep 17, 2021check_circlecancelaccess_timeinfokreugene solarpower J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Sefbro,BMW i3 2018,"Sep 3, 2021","Sep 3, 2021check_circlecancelaccess_timeinfoSefbro solarpowerBMW i3 2018 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",6 Kilowatts,J-1772,Jack,Hyundai Kona Electric 2020,"Jun 26, 2021","Jun 26, 2021check_circlecancelaccess_timeinfoJack solarpowerHyundai Kona Electric 2020 J-1772  Volts  Amps 6 Kilowatts As advertised worked great(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,J-1772,ampieltd,Audi Q5 Plug-In Hybrid 2020,"Jun 23, 2021","Jun 23, 2021check_circlecancelaccess_timeinfoampieltd solarpowerAudi Q5 Plug-In Hybrid 2020 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,fiddler55,Audi Q5 Plug-in Hybrid,"May 7, 2021","May 7, 2021check_circlecancelaccess_timeinfofiddler55 solarpowerAudi Q5 Plug-in Hybrid J-1772  Volts  Amps  Kilowatts Free charging, worked perfectly.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Alex,Tesla Model 3,"Oct 10, 2020","Oct 10, 2020check_circlecancelaccess_timeinfoAlex solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Erik,Tesla Model 3,"Feb 26, 2020","Feb 26, 2020check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts Seems to be fixed now(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Broken Hardware,0 Kilowatts,J-1772,SMCJ,"","Feb 23, 2020","Feb 23, 2020check_circlecancelaccess_timeinfoSMCJ solarpowerBroken Hardware J-1772  Volts  Amps 0 Kilowatts Still broken(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",0 Kilowatts,"",James,Honda Clarity Plug-In Hybrid 2017,"Feb 16, 2020","Feb 16, 2020check_circlecancelaccess_timeinfoJames solarpowerHonda Clarity Plug-In Hybrid 2017   Volts  Amps 0 Kilowatts Feb 10, reported to Town Hall, they will get it fixed.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Broken Hardware, Kilowatts,J-1772,Erik,Tesla Model 3,"Feb 4, 2020","Feb 4, 2020check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3Broken Hardware J-1772  Volts  Amps  Kilowatts Same as James below  Charger not working.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate,0 Kilowatts,J-1772,James,Honda Clarity Plug-In Hybrid 2017,"Jan 26, 2020","Jan 26, 2020check_circlecancelaccess_timeinfoJames solarpowerHonda Clarity Plug-In Hybrid 2017Could Not Activate J-1772  Volts  Amps 0 Kilowatts No juice coming through, tried pushing button as directed, but no charging.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,MaryAnn Purtill,Chevrolet Volt Plug-In Hybrid 2019,"Dec 27, 2019","Dec 27, 2019check_circlecancelaccess_timeinfoMaryAnn Purtill solarpowerChevrolet Volt Plug-In Hybrid 2019 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",6 Kilowatts,J-1772,Christopher,Nissan LEAF 2019,"Sep 20, 2019","Sep 20, 2019check_circlecancelaccess_timeinfoChristopher solarpowerNissan LEAF 2019 J-1772  Volts  Amps 6 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"",204 Kilowatts,J-1772,Erik,Tesla Model 3,"Sep 13, 2019","Sep 13, 2019check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3 J-1772  Volts  Amps 204 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,ConeyJM,Tesla Model 3,"Aug 7, 2019","Aug 7, 2019check_circlecancelaccess_timeinfoConeyJM solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts 22mi/hr(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Broken Hardware, Kilowatts,J-1772,Andrew,Nissan LEAF 2010,"May 4, 2019","May 4, 2019check_circlecancelaccess_timeinfoAndrew solarpowerNissan LEAF 2010Broken Hardware J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Erik,Tesla Model 3,"Mar 22, 2019","Mar 22, 2019check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Erik,Tesla Model 3,"Mar 13, 2019","Mar 13, 2019check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,"", Kilowatts,J-1772,Erik,Tesla Model 3,"Mar 8, 2019","Mar 8, 2019check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
https://www.plugshare.com/location/9136,Could Not Activate, Kilowatts,J-1772,Erik,Tesla Model 3,"Mar 6, 2019","Mar 6, 2019check_circlecancelaccess_timeinfoErik solarpowerTesla Model 3Could Not Activate J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",334449,"Deep River Public Library | Deep River, CT | EV Station",https://www.plugshare.com/location/9136
